699.292969,700.611694,701.93042,703.249146,704.567871,705.886597,707.205322,708.524048,709.842773,711.161499,712.480225,713.79895,715.117676,716.436401,717.755127,719.073853,720.392578,721.711304,723.030029,724.348755,725.66748,726.986206,728.304932,729.623657,730.942383,732.261108,733.579834,734.89856,736.217285,737.536011,738.854736,740.173462,741.492188,742.810913,744.129639,745.448364,746.76709,748.085815,749.404541,750.723267,752.041992,753.360718,754.679443,755.998169,757.316895,758.63562,759.954346,761.273071,762.591797,763.910522,765.229248,766.547974,767.866699,769.185425,770.50415,771.822876,773.141602,774.460327,775.779053,777.097778,778.416504,779.735229,781.053955,782.372681,783.691406,785.010132,786.328857,787.647583,788.966309,790.285034,791.60376,792.922485,794.241211,795.559937,796.878662,798.197388,799.516113,800.834839,802.153564,803.47229,804.791016,806.109741,807.428467,808.747192,810.065918,811.384644,812.703369,814.022095,815.34082,816.659546,817.978271,819.296997,820.615723,821.934448,823.253174,824.571899,825.890625,827.209351,828.528076,829.846802,831.165527,832.484253,833.802979,835.121704,836.44043,837.759155,839.077881,840.396606,841.715332,843.034058,844.352783,845.671509,846.990234,848.30896,849.627686,850.946411,852.265137,853.583862,854.902588,856.221313,857.540039,858.858765,860.17749,861.496216,862.814941,864.133667,865.452393,866.771118,868.089844,869.408569,870.727295,872.046021,873.364746,874.683472,876.002197,877.320923,878.639648,879.958374,881.2771,882.595825,883.914551,885.233276,886.552002,887.870728,889.189453,890.508179,891.826904,893.14563,894.464355,895.783081,897.101807,898.420532,899.739258,901.057983,902.376709,903.695435,905.01416,906.332886,907.651611,908.970337,910.289063,911.607788,912.926514,914.245239,915.563965,916.88269,918.201416,919.520142,920.838867,922.157593,923.476318,924.795044,926.11377,927.432495,928.751221,930.069946,931.388672,932.707397,934.026123,935.344849,936.663574,937.9823,939.301025,940.619751,941.938477,943.257202,944.575928,945.894653,947.213379,948.532104,949.85083,951.169556,952.488281,953.807007,955.125732,956.444458,957.763184,959.081909,960.400635,961.71936,963.038086,964.356812,965.675537,966.994263,968.312988,969.631714,970.950439,972.269165,973.587891,974.906616,976.225342,977.544067,978.862793,980.181519,981.500244,982.81897,984.137695,985.456421,986.775146,988.093872,989.412598,990.731323,992.050049,993.368774,994.6875,996.006226,997.324951,998.643677,999.962402,1001.281128,1002.599854,1003.918579,1005.237305,1006.55603,1007.874756,1009.193481,1010.512207,1011.830933,1013.149658,1014.468384,1015.787109,1017.105835,1018.424561,1019.743286,1021.062012,1022.380737,1023.699463,1025.018188,1026.336914,1027.65564,1028.974365,1030.293091,1031.611816,1032.930542,1034.249268,1035.567993,1036.886719,1038.205444,1039.52417,1040.842896,1042.161621,1043.480347,1044.799072,1046.117798,1047.436523,1048.755249,1050.073975,1051.3927,1052.711426,1054.030151,1055.348877,1056.667603,1057.986328,1059.305054,1060.623779,1061.942505,1063.26123,1064.579956,1065.898682,1067.217407,1068.536133,1069.854858,1071.173584,1072.49231,1073.811035,1075.129761,1076.448486,1077.767212,1079.085938,1080.404663,1081.723389,1083.042114,1084.36084,1085.679565,1086.998291,1088.317017,1089.635742,1090.954468,1092.273193,1093.591919,1094.910645,1096.22937,1097.548096,1098.866821,1100.185547,1101.504272,1102.822998,1104.141724,1105.460449,1106.779175,1108.0979,1109.416626,1110.735352,1112.054077,1113.372803,1114.691528,1116.010254,1117.328979,1118.647705,1119.966431,1121.285156,1122.603882,1123.922607,1125.241333,1126.560059,1127.878784,1129.19751,1130.516235,1131.834961,1133.153687,1134.472412,1135.791138,1137.109863,1138.428589,1139.747314,1141.06604,1142.384766,1143.703491,1145.022217,1146.340942,1147.659668,1148.978394,1150.297119,1151.615845,1152.93457,1154.253296,1155.572021,1156.890747,1158.209473,1159.528198,1160.846924,1162.165649,1163.484375,1164.803101,1166.121826,1167.440552,1168.759277,1170.078003,1171.396729,1172.715454,1174.03418,1175.352905,1176.671631,1177.990356,1179.309082,1180.627808,1181.946533,1183.265259,1184.583984,1185.90271,1187.221436,1188.540161,1189.858887,1191.177612,1192.496338,1193.815063,1195.133789,1196.452515,1197.77124,1199.089966,1200.408691,1201.727417,1203.046143,1204.364868,1205.683594,1207.002319,1208.321045,1209.639771,1210.958496,1212.277222,1213.595947,1214.914673,1216.233398,1217.552124,1218.87085,1220.189575,1221.508301,1222.827026,1224.145752,1225.464478,1226.783203,1228.101929,1229.420654,1230.73938,1232.058105,1233.376831,1234.695557,1236.014282,1237.333008,1238.651733,1239.970459,1241.289185,1242.60791,1243.926636,1245.245361,1246.564087,1247.882813,1249.201538,1250.520264,1251.838989,1253.157715,1254.47644,1255.795166,1257.113892,1258.432617,1259.751343,1261.070068,1262.388794,1263.70752,1265.026245,1266.344971,1267.663696,1268.982422,1270.301147,1271.619873,1272.938599,1274.257324,1275.57605,1276.894775,1278.213501,1279.532227,1280.850952,1282.169678,1283.488403,1284.807129,1286.125854,1287.44458,1288.763306,1290.082031,1291.400757,1292.719482,1294.038208,1295.356934,1296.675659,1297.994385,1299.31311,1300.631836,1301.950562,1303.269287,1304.588013,1305.906738,1307.225464,1308.544189,1309.862915,1311.181641,1312.500366,1313.819092,1315.137817,1316.456543,1317.775269,1319.093994,1320.41272,1321.731445,1323.050171,1324.368896,1325.687622,1327.006348,1328.325073,1329.643799,1330.962524,1332.28125,1333.599976,1334.918701,1336.237427,1337.556152,1338.874878,1340.193604,1341.512329,1342.831055,1344.14978,1345.468506,1346.787231,1348.105957,1349.424683,1350.743408,1352.062134,1353.380859,1354.699585,1356.018311,1357.337036,1358.655762,1359.974487,1361.293213,1362.611938,1363.930664,1365.24939,1366.568115,1367.886841,1369.205566,1370.524292,1371.843018,1373.161743,1374.480469,1375.799194,1377.11792,1378.436646,1379.755371,1381.074097,1382.392822,1383.711548,1385.030273,1386.348999,1387.667725,1388.98645,1390.305176,1391.623901,1392.942627,1394.261353,1395.580078,1396.898804,1398.217529,1399.536255,1400.85498,1402.173706,1403.492432,1404.811157,1406.129883,1407.448608,1408.767334,1410.08606,1411.404785,1412.723511,1414.042236,1415.360962,1416.679688,1417.998413,1419.317139,1420.635864,1421.95459,1423.273315,1424.592041,1425.910767,1427.229492,1428.548218,1429.866943,1431.185669,1432.504395,1433.82312,1435.141846,1436.460571,1437.779297,1439.098022,1440.416748,1441.735474,1443.054199,1444.372925,1445.69165,1447.010376,1448.329102,1449.647827,1450.966553,1452.285278,1453.604004,1454.922729,1456.241455,1457.560181,1458.878906,1460.197632,1461.516357,1462.835083,1464.153809,1465.472534,1466.79126,1468.109985,1469.428711,1470.747437,1472.066162,1473.384888,1474.703613,1476.022339,1477.341064,1478.65979,1479.978516,1481.297241,1482.615967,1483.934692,1485.253418,1486.572144,1487.890869,1489.209595,1490.52832,1491.847046,1493.165771,1494.484497,1495.803223,1497.121948,1498.440674,1499.759399,1501.078125,1502.396851,1503.715576,1505.034302,1506.353027,1507.671753,1508.990479,1510.309204,1511.62793,1512.946655,1514.265381,1515.584106,1516.902832,1518.221558,1519.540283,1520.859009,1522.177734,1523.49646,1524.815186,1526.133911,1527.452637,1528.771362,1530.090088,1531.408813,1532.727539,1534.046265,1535.36499,1536.683716,1538.002441,1539.321167,1540.639893,1541.958618,1543.277344,1544.596069,1545.914795,1547.233521,1548.552246,1549.870972,1551.189697,1552.508423,1553.827148,1555.145874,1556.4646,1557.783325,1559.102051,1560.420776,1561.739502,1563.058228,1564.376953,1565.695679,1567.014404,1568.33313,1569.651855,1570.970581,1572.289307,1573.608032,1574.926758,1576.245483,1577.564209,1578.882935,1580.20166,1581.520386,1582.839111,1584.157837,1585.476563,1586.795288,1588.114014,1589.432739,1590.751465,1592.07019,1593.388916,1594.707642,1596.026367,1597.345093,1598.663818,1599.982544,1601.30127,1602.619995,1603.938721,1605.257446,1606.576172,1607.894897,1609.213623,1610.532349,1611.851074,1613.1698,1614.488525,1615.807251,1617.125977,1618.444702,1619.763428,1621.082153,1622.400879,1623.719604,1625.03833,1626.357056,1627.675781,1628.994507,1630.313232,1631.631958,1632.950684,1634.269409,1635.588135,1636.90686,1638.225586,1639.544312,1640.863037,1642.181763,1643.500488,1644.819214,1646.137939,1647.456665,1648.775391,1650.094116,1651.412842,1652.731567,1654.050293,1655.369019,1656.687744,1658.00647,1659.325195,1660.643921,1661.962646,1663.281372,1664.600098,1665.918823,1667.237549,1668.556274,1669.875,1671.193726,1672.512451,1673.831177,1675.149902,1676.468628,1677.787354,1679.106079,1680.424805,1681.74353,1683.062256,1684.380981,1685.699707,1687.018433,1688.337158,1689.655884,1690.974609,1692.293335,1693.612061,1694.930786,1696.249512,1697.568237,1698.886963,1700.205688,1701.524414,1702.84314,1704.161865,1705.480591,1706.799316,1708.118042,1709.436768,1710.755493,1712.074219,1713.392944,1714.71167,1716.030396,1717.349121,1718.667847,1719.986572,1721.305298,1722.624023,1723.942749,1725.261475,1726.5802,1727.898926,1729.217651,1730.536377,1731.855103,1733.173828,1734.492554,1735.811279,1737.130005,1738.44873,1739.767456,1741.086182,1742.404907,1743.723633,1745.042358,1746.361084,1747.67981,1748.998535,1750.317261,1751.635986,1752.954712,1754.273438,1755.592163,1756.910889,1758.229614,1759.54834,1760.867065,1762.185791,1763.504517,1764.823242,1766.141968,1767.460693,1768.779419,1770.098145,1771.41687,1772.735596,1774.054321,1775.373047,1776.691772,1778.010498,1779.329224,1780.647949,1781.966675,1783.2854,1784.604126,1785.922852,1787.241577,1788.560303,1789.879028,1791.197754,1792.516479,1793.835205,1795.153931,1796.472656,1797.791382,1799.110107,1800.428833,1801.747559,1803.066284,1804.38501,1805.703735,1807.022461,1808.341187,1809.659912,1810.978638,1812.297363,1813.616089,1814.934814,1816.25354,1817.572266,1818.890991,1820.209717,1821.528442,1822.847168,1824.165894,1825.484619,1826.803345,1828.12207,1829.440796,1830.759521,1832.078247,1833.396973,1834.715698,1836.034424,1837.353149,1838.671875,1839.990601,1841.309326,1842.628052,1843.946777,1845.265503,1846.584229,1847.902954,1849.22168,1850.540405,1851.859131,1853.177856,1854.496582,1855.815308,1857.134033,1858.452759,1859.771484,1861.09021,1862.408936,1863.727661,1865.046387,1866.365112,1867.683838,1869.002563,1870.321289,1871.640015,1872.95874,1874.277466,1875.596191,1876.914917,1878.233643,1879.552368,1880.871094,1882.189819,1883.508545,1884.827271,1886.145996,1887.464722,1888.783447,1890.102173,1891.420898,1892.739624,1894.05835,1895.377075,1896.695801,1898.014526,1899.333252,1900.651978,1901.970703,1903.289429,1904.608154,1905.92688,1907.245605,1908.564331,1909.883057,1911.201782,1912.520508,1913.839233,1915.157959,1916.476685,1917.79541,1919.114136,1920.432861,1921.751587,1923.070313,1924.389038,1925.707764,1927.026489,1928.345215,1929.66394,1930.982666,1932.301392,1933.620117,1934.938843,1936.257568,1937.576294,1938.89502,1940.213745,1941.532471,1942.851196,1944.169922,1945.488647,1946.807373,1948.126099,1949.444824,1950.76355,1952.082275,1953.401001,1954.719727,1956.038452,1957.357178,1958.675903,1959.994629,1961.313354,1962.63208,1963.950806,1965.269531,1966.588257,1967.906982,1969.225708,1970.544434,1971.863159,1973.181885,1974.50061,1975.819336,1977.138062,1978.456787,1979.775513,1981.094238,1982.412964,1983.731689,1985.050415,1986.369141,1987.687866,1989.006592,1990.325317,1991.644043,1992.962769,1994.281494,1995.60022,1996.918945,1998.237671,1999.556396,2000.875122,2002.193848,2003.512573,2004.831299,2006.150024,2007.46875,2008.787476,2010.106201,2011.424927,2012.743652,2014.062378,2015.381104,2016.699829,2018.018555,2019.33728,2020.656006,2021.974731,2023.293457,2024.612183,2025.930908,2027.249634,2028.568359,2029.887085,2031.205811,2032.524536,2033.843262,2035.161987,2036.480713,2037.799438,2039.118164,2040.43689,2041.755615,2043.074341,2044.393066,2045.711792,2047.030518,2048.349121,2049.667725,2050.986328,2052.304932,2053.623535,2054.942139,2056.260742,2057.579346,2058.897949,2060.216553,2061.535156,2062.85376,2064.172363,2065.490967,2066.80957,2068.128174,2069.446777,2070.765381,2072.083984,2073.402588,2074.721191,2076.039795,2077.358398,2078.677002,2079.995605,2081.314209,2082.632813,2083.951416,2085.27002,2086.588623,2087.907227,2089.22583,2090.544434,2091.863037,2093.181641,2094.500244,2095.818848,2097.137451,2098.456055,2099.774658,2101.093262,2102.411865,2103.730469,2105.049072,2106.367676,2107.686279,2109.004883,2110.323486,2111.64209,2112.960693,2114.279297,2115.5979,2116.916504,2118.235107,2119.553711,2120.872314,2122.190918,2123.509521,2124.828125,2126.146729,2127.465332,2128.783936,2130.102539,2131.421143,2132.739746,2134.05835,2135.376953,2136.695557,2138.01416,2139.332764,2140.651367,2141.969971,2143.288574,2144.607178,2145.925781,2147.244385,2148.562988,2149.881592,2151.200195,2152.518799,2153.837402,2155.156006,2156.474609,2157.793213,2159.111816,2160.43042,2161.749023,2163.067627,2164.38623,2165.704834,2167.023438,2168.342041,2169.660645,2170.979248,2172.297852,2173.616455,2174.935059,2176.253662,2177.572266,2178.890869,2180.209473,2181.528076,2182.84668,2184.165283,2185.483887,2186.80249,2188.121094,2189.439697,2190.758301,2192.076904,2193.395508,2194.714111,2196.032715,2197.351318,2198.669922,2199.988525,2201.307129,2202.625732,2203.944336,2205.262939,2206.581543,2207.900146,2209.21875,2210.537354,2211.855957,2213.174561,2214.493164,2215.811768,2217.130371,2218.448975,2219.767578,2221.086182,2222.404785,2223.723389,2225.041992,2226.360596,2227.679199,2228.997803,2230.316406,2231.63501,2232.953613,2234.272217,2235.59082,2236.909424,2238.228027,2239.546631,2240.865234,2242.183838,2243.502441,2244.821045,2246.139648,2247.458252,2248.776855,2250.095459,2251.414063,2252.732666,2254.05127,2255.369873,2256.688477,2258.00708,2259.325684,2260.644287,2261.962891,2263.281494,2264.600098,2265.918701,2267.237305,2268.555908,2269.874512,2271.193115,2272.511719,2273.830322,2275.148926,2276.467529,2277.786133,2279.104736,2280.42334,2281.741943,2283.060547,2284.37915,2285.697754,2287.016357,2288.334961,2289.653564,2290.972168,2292.290771,2293.609375,2294.927979,2296.246582,2297.565186,2298.883789,2300.202393,2301.520996,2302.8396,2304.158203,2305.476807,2306.79541,2308.114014,2309.432617,2310.751221,2312.069824,2313.388428,2314.707031,2316.025635,2317.344238,2318.662842,2319.981445,2321.300049,2322.618652,2323.937256,2325.255859,2326.574463,2327.893066,2329.21167,2330.530273,2331.848877,2333.16748,2334.486084,2335.804688,2337.123291,2338.441895,2339.760498,2341.079102,2342.397705,2343.716309,2345.034912,2346.353516,2347.672119,2348.990723,2350.309326,2351.62793,2352.946533,2354.265137,2355.58374,2356.902344,2358.220947,2359.539551,2360.858154,2362.176758,2363.495361,2364.813965,2366.132568,2367.451172,2368.769775,2370.088379,2371.406982,2372.725586,2374.044189,2375.362793,2376.681396,2378.0,2379.318604,2380.637207,2381.955811,2383.274414,2384.593018,2385.911621,2387.230225,2388.548828,2389.867432,2391.186035,2392.504639,2393.823242,2395.141846,2396.460449,2397.779053,2399.097656,2400.41626,2401.734863,2403.053467,2404.37207,2405.690674,2407.009277,2408.327881,2409.646484,2410.965088,2412.283691,2413.602295,2414.920898,2416.239502,2417.558105,2418.876709,2420.195313,2421.513916,2422.83252,2424.151123,2425.469727,2426.78833,2428.106934,2429.425537,2430.744141,2432.062744,2433.381348,2434.699951,2436.018555,2437.337158,2438.655762,2439.974365,2441.292969,2442.611572,2443.930176,2445.248779,2446.567383,2447.885986,2449.20459,2450.523193,2451.841797,2453.1604,2454.479004,2455.797607,2457.116211,2458.434814,2459.753418,2461.072021,2462.390625,2463.709229,2465.027832,2466.346436,2467.665039,2468.983643,2470.302246,2471.62085,2472.939453,2474.258057,2475.57666,2476.895264,2478.213867,2479.532471,2480.851074,2482.169678,2483.488281,2484.806885,2486.125488,2487.444092,2488.762695,2490.081299,2491.399902,2492.718506,2494.037109,2495.355713,2496.674316,2497.99292,2499.311523,2500.630127,2501.94873,2503.267334,2504.585938,2505.904541,2507.223145,2508.541748,2509.860352,2511.178955,2512.497559,2513.816162,2515.134766,2516.453369,2517.771973,2519.090576,2520.40918,2521.727783,2523.046387,2524.36499,2525.683594,2527.002197,2528.320801,2529.639404,2530.958008,2532.276611,2533.595215,2534.913818,2536.232422,2537.551025,2538.869629,2540.188232,2541.506836,2542.825439,2544.144043,2545.462646,2546.78125,2548.099854,2549.418457,2550.737061,2552.055664,2553.374268,2554.692871,2556.011475,2557.330078,2558.648682,2559.967285,2561.285889,2562.604492,2563.923096,2565.241699,2566.560303,2567.878906,2569.19751,2570.516113,2571.834717,2573.15332,2574.471924,2575.790527,2577.109131,2578.427734,2579.746338,2581.064941,2582.383545,2583.702148,2585.020752,2586.339355,2587.657959,2588.976563,2590.295166,2591.61377,2592.932373,2594.250977,2595.56958,2596.888184,2598.206787,2599.525391,2600.843994,2602.162598,2603.481201,2604.799805,2606.118408,2607.437012,2608.755615,2610.074219,2611.392822,2612.711426,2614.030029,2615.348633,2616.667236,2617.98584,2619.304443,2620.623047,2621.94165,2623.260254,2624.578857,2625.897461,2627.216064,2628.534668,2629.853271,2631.171875,2632.490479,2633.809082,2635.127686,2636.446289,2637.764893,2639.083496,2640.4021,2641.720703,2643.039307,2644.35791,2645.676514,2646.995117,2648.313721,2649.632324,2650.950928,2652.269531,2653.588135,2654.906738,2656.225342,2657.543945,2658.862549,2660.181152,2661.499756,2662.818359,2664.136963,2665.455566,2666.77417,2668.092773,2669.411377,2670.72998,2672.048584,2673.367188,2674.685791,2676.004395,2677.322998,2678.641602,2679.960205,2681.278809,2682.597412,2683.916016,2685.234619,2686.553223,2687.871826,2689.19043,2690.509033,2691.827637,2693.14624,2694.464844,2695.783447,2697.102051,2698.420654,2699.739258,2701.057861,2702.376465,2703.695068,2705.013672,2706.332275,2707.650879,2708.969482,2710.288086,2711.606689,2712.925293,2714.243896,2715.5625,2716.881104,2718.199707,2719.518311,2720.836914,2722.155518,2723.474121,2724.792725,2726.111328,2727.429932,2728.748535,2730.067139,2731.385742,2732.704346,2734.022949,2735.341553,2736.660156,2737.97876,2739.297363,2740.615967,2741.93457,2743.253174,2744.571777,2745.890381,2747.208984,2748.527588,2749.846191,2751.164795,2752.483398,2753.802002,2755.120605,2756.439209,2757.757813,2759.076416,2760.39502,2761.713623,2763.032227,2764.35083,2765.669434,2766.988037,2768.306641,2769.625244,2770.943848,2772.262451,2773.581055,2774.899658,2776.218262,2777.536865,2778.855469,2780.174072,2781.492676,2782.811279,2784.129883,2785.448486,2786.76709,2788.085693,2789.404297,2790.7229,2792.041504,2793.360107,2794.678711,2795.997314,2797.315918,2798.634521,2799.953125,2801.271729,2802.590332,2803.908936,2805.227539,2806.546143,2807.864746,2809.18335,2810.501953,2811.820557,2813.13916,2814.457764,2815.776367,2817.094971,2818.413574,2819.732178,2821.050781,2822.369385,2823.687988,2825.006592,2826.325195,2827.643799,2828.962402,2830.281006,2831.599609,2832.918213,2834.236816,2835.55542,2836.874023,2838.192627,2839.51123,2840.829834,2842.148438,2843.467041,2844.785645,2846.104248,2847.422852,2848.741455,2850.060059,2851.378662,2852.697266,2854.015869,2855.334473,2856.653076,2857.97168,2859.290283,2860.608887,2861.92749,2863.246094,2864.564697,2865.883301,2867.201904,2868.520508,2869.839111,2871.157715,2872.476318,2873.794922,2875.113525,2876.432129,2877.750732,2879.069336,2880.387939,2881.706543,2883.025146,2884.34375,2885.662354,2886.980957,2888.299561,2889.618164,2890.936768,2892.255371,2893.573975,2894.892578,2896.211182,2897.529785,2898.848389,2900.166992,2901.485596,2902.804199,2904.122803,2905.441406,2906.76001,2908.078613,2909.397217,2910.71582,2912.034424,2913.353027,2914.671631,2915.990234,2917.308838,2918.627441,2919.946045,2921.264648,2922.583252,2923.901855,2925.220459,2926.539063,2927.857666,2929.17627,2930.494873,2931.813477,2933.13208,2934.450684,2935.769287,2937.087891,2938.406494,2939.725098,2941.043701,2942.362305,2943.680908,2944.999512,2946.318115,2947.636719,2948.955322,2950.273926,2951.592529,2952.911133,2954.229736,2955.54834,2956.866943,2958.185547,2959.50415,2960.822754,2962.141357,2963.459961,2964.778564,2966.097168,2967.415771,2968.734375,2970.052979,2971.371582,2972.690186,2974.008789,2975.327393,2976.645996,2977.9646,2979.283203,2980.601807,2981.92041,2983.239014,2984.557617,2985.876221,2987.194824,2988.513428,2989.832031,2991.150635,2992.469238,2993.787842,2995.106445,2996.425049,2997.743652,2999.062256,3000.380859,Alcohol
