#DatasetIndex		#Wave		#Intensity
0.000000	699.292969	6498.280762
0.000000	700.611694	6531.941406
0.000000	701.930420	6580.572266
0.000000	703.249146	6580.060547
0.000000	704.567871	6609.103027
0.000000	705.886597	6678.416016
0.000000	707.205322	6717.324707
0.000000	708.524048	6715.890625
0.000000	709.842773	6573.558105
0.000000	711.161499	6555.354980
0.000000	712.480225	6638.750000
0.000000	713.798950	6666.171387
0.000000	715.117676	6691.951660
0.000000	716.436401	6774.488281
0.000000	717.755127	6653.051270
0.000000	719.073853	6721.751953
0.000000	720.392578	6710.281250
0.000000	721.711304	6752.035156
0.000000	723.030029	6806.090820
0.000000	724.348755	6825.005371
0.000000	725.667480	6783.652832
0.000000	726.986206	6713.158691
0.000000	728.304932	6896.449707
0.000000	729.623657	6779.992188
0.000000	730.942383	6946.459961
0.000000	732.261108	6930.834961
0.000000	733.579834	6872.968262
0.000000	734.898560	6889.355469
0.000000	736.217285	6827.572754
0.000000	737.536011	6944.767578
0.000000	738.854736	6916.172363
0.000000	740.173462	6928.073730
0.000000	741.492188	6933.036133
0.000000	742.810913	6916.334961
0.000000	744.129639	6880.468262
0.000000	745.448364	6839.047852
0.000000	746.767090	6821.527344
0.000000	748.085815	6936.036621
0.000000	749.404541	6968.677734
0.000000	750.723267	7004.187012
0.000000	752.041992	6934.288574
0.000000	753.360718	6885.931641
0.000000	754.679443	6974.736816
0.000000	755.998169	7057.100098
0.000000	757.316895	6876.316406
0.000000	758.635620	6960.644043
0.000000	759.954346	6919.037598
0.000000	761.273071	6968.386719
0.000000	762.591797	7020.427246
0.000000	763.910522	7037.594727
0.000000	765.229248	7078.761230
0.000000	766.547974	7054.234375
0.000000	767.866699	6945.646973
0.000000	769.185425	6939.038574
0.000000	770.504150	6996.277832
0.000000	771.822876	6999.310059
0.000000	773.141602	7019.799805
0.000000	774.460327	7061.070313
0.000000	775.779053	6974.361328
0.000000	777.097778	7155.663086
0.000000	778.416504	7039.723633
0.000000	779.735229	7026.901367
0.000000	781.053955	7104.349609
0.000000	782.372681	7166.856934
0.000000	783.691406	7189.289551
0.000000	785.010132	7205.945801
0.000000	786.328857	7192.600098
0.000000	787.647583	7249.593750
0.000000	788.966309	7155.900391
0.000000	790.285034	7166.945313
0.000000	791.603760	7192.902832
0.000000	792.922485	7175.760254
0.000000	794.241211	7192.049316
0.000000	795.559937	7299.331543
0.000000	796.878662	7166.355957
0.000000	798.197388	7233.539063
0.000000	799.516113	7356.053223
0.000000	800.834839	7318.493164
0.000000	802.153564	7299.058594
0.000000	803.472290	7329.765137
0.000000	804.791016	7357.079590
0.000000	806.109741	7415.436523
0.000000	807.428467	7527.572754
0.000000	808.747192	7345.595215
0.000000	810.065918	7415.673340
0.000000	811.384644	7388.559570
0.000000	812.703369	7397.285156
0.000000	814.022095	7417.423340
0.000000	815.340820	7378.699707
0.000000	816.659546	7485.005859
0.000000	817.978271	7490.532715
0.000000	819.296997	7501.588867
0.000000	820.615723	7447.240234
0.000000	821.934448	7402.687012
0.000000	823.253174	7401.474121
0.000000	824.571899	7430.311523
0.000000	825.890625	7467.530762
0.000000	827.209351	7519.729492
0.000000	828.528076	7529.612793
0.000000	829.846802	7472.824219
0.000000	831.165527	7490.090820
0.000000	832.484253	7504.868652
0.000000	833.802979	7555.318848
0.000000	835.121704	7601.043945
0.000000	836.440430	7571.656250
0.000000	837.759155	7589.331543
0.000000	839.077881	7560.094238
0.000000	840.396606	7697.340820
0.000000	841.715332	7628.753418
0.000000	843.034058	7585.833496
0.000000	844.352783	7620.012207
0.000000	845.671509	7659.377930
0.000000	846.990234	7645.678711
0.000000	848.308960	7610.506348
0.000000	849.627686	7643.714355
0.000000	850.946411	7637.471680
0.000000	852.265137	7564.922852
0.000000	853.583862	7606.119629
0.000000	854.902588	7653.942871
0.000000	856.221313	7679.314941
0.000000	857.540039	7732.844727
0.000000	858.858765	7668.759277
0.000000	860.177490	7607.309570
0.000000	861.496216	7703.555664
0.000000	862.814941	7770.592773
0.000000	864.133667	7751.619141
0.000000	865.452393	7733.893555
0.000000	866.771118	7761.428711
0.000000	868.089844	7779.807129
0.000000	869.408569	7739.207031
0.000000	870.727295	7831.062012
0.000000	872.046021	7776.546387
0.000000	873.364746	7784.870605
0.000000	874.683472	7874.737305
0.000000	876.002197	7878.044434
0.000000	877.320923	7863.269043
0.000000	878.639648	7898.178711
0.000000	879.958374	7830.428223
0.000000	881.277100	7980.891602
0.000000	882.595825	8086.228516
0.000000	883.914551	8000.614258
0.000000	885.233276	7938.633789
0.000000	886.552002	8009.371094
0.000000	887.870728	8000.720215
0.000000	889.189453	7894.563965
0.000000	890.508179	7947.858398
0.000000	891.826904	7898.891113
0.000000	893.145630	8072.073242
0.000000	894.464355	8100.418457
0.000000	895.783081	8140.128418
0.000000	897.101807	8048.965332
0.000000	898.420532	7972.195313
0.000000	899.739258	8027.595703
0.000000	901.057983	8137.425293
0.000000	902.376709	8168.781738
0.000000	903.695435	8064.033203
0.000000	905.014160	8104.839844
0.000000	906.332886	8081.427246
0.000000	907.651611	8066.094727
0.000000	908.970337	8077.597168
0.000000	910.289063	8142.797852
0.000000	911.607788	8215.536133
0.000000	912.926514	8209.804688
0.000000	914.245239	8330.083984
0.000000	915.563965	8222.113281
0.000000	916.882690	8224.621094
0.000000	918.201416	8138.046875
0.000000	919.520142	8181.153320
0.000000	920.838867	8314.933594
0.000000	922.157593	8381.146484
0.000000	923.476318	8342.281250
0.000000	924.795044	8329.774414
0.000000	926.113770	8348.890625
0.000000	927.432495	8156.110352
0.000000	928.751221	8127.323730
0.000000	930.069946	8210.552734
0.000000	931.388672	8257.334961
0.000000	932.707397	8273.949219
0.000000	934.026123	8297.426758
0.000000	935.344849	8331.352539
0.000000	936.663574	8506.418945
0.000000	937.982300	8261.260742
0.000000	939.301025	8234.416016
0.000000	940.619751	8325.530273
0.000000	941.938477	8402.106445
0.000000	943.257202	8267.124023
0.000000	944.575928	8196.026367
0.000000	945.894653	8370.187500
0.000000	947.213379	8391.496094
0.000000	948.532104	8384.109375
0.000000	949.850830	8340.729492
0.000000	951.169556	8343.354492
0.000000	952.488281	8314.640625
0.000000	953.807007	8297.103516
0.000000	955.125732	8262.004883
0.000000	956.444458	8293.265625
0.000000	957.763184	8414.272461
0.000000	959.081909	8401.997070
0.000000	960.400635	8407.891602
0.000000	961.719360	8498.854492
0.000000	963.038086	8412.773438
0.000000	964.356812	8538.413086
0.000000	965.675537	8509.997070
0.000000	966.994263	8495.734375
0.000000	968.312988	8550.848633
0.000000	969.631714	8523.995117
0.000000	970.950439	8556.703125
0.000000	972.269165	8615.775391
0.000000	973.587891	8620.169922
0.000000	974.906616	8689.866211
0.000000	976.225342	8630.174805
0.000000	977.544067	8594.336914
0.000000	978.862793	8618.961914
0.000000	980.181519	8667.143555
0.000000	981.500244	8685.494141
0.000000	982.818970	8631.103516
0.000000	984.137695	8673.071289
0.000000	985.456421	8716.580078
0.000000	986.775146	8751.998047
0.000000	988.093872	8764.340820
0.000000	989.412598	8746.700195
0.000000	990.731323	8751.652344
0.000000	992.050049	8791.404297
0.000000	993.368774	8795.920898
0.000000	994.687500	8717.295898
0.000000	996.006226	8739.304688
0.000000	997.324951	8988.010742
0.000000	998.643677	8964.472656
0.000000	999.962402	8973.199219
0.000000	1001.281128	8855.157227
0.000000	1002.599854	8843.138672
0.000000	1003.918579	8941.065430
0.000000	1005.237305	8948.745117
0.000000	1006.556030	8896.791992
0.000000	1007.874756	9076.948242
0.000000	1009.193481	8993.749023
0.000000	1010.512207	8951.070313
0.000000	1011.830933	9005.311523
0.000000	1013.149658	8994.062500
0.000000	1014.468384	8938.278320
0.000000	1015.787109	8903.049805
0.000000	1017.105835	8925.875000
0.000000	1018.424561	8983.745117
0.000000	1019.743286	9010.645508
0.000000	1021.062012	9108.159180
0.000000	1022.380737	9071.725586
0.000000	1023.699463	9014.981445
0.000000	1025.018188	9014.333008
0.000000	1026.336914	8982.285156
0.000000	1027.655640	8948.983398
0.000000	1028.974365	8952.089844
0.000000	1030.293091	9020.451172
0.000000	1031.611816	9145.207031
0.000000	1032.930542	9072.824219
0.000000	1034.249268	9030.198242
0.000000	1035.567993	9120.998047
0.000000	1036.886719	9141.940430
0.000000	1038.205444	9222.757813
0.000000	1039.524170	9170.758789
0.000000	1040.842896	9104.311523
0.000000	1042.161621	9149.462891
0.000000	1043.480347	9210.225586
0.000000	1044.799072	9222.466797
0.000000	1046.117798	9183.095703
0.000000	1047.436523	9202.918945
0.000000	1048.755249	9191.959961
0.000000	1050.073975	9037.404297
0.000000	1051.392700	9157.688477
0.000000	1052.711426	9271.780273
0.000000	1054.030151	9263.689453
0.000000	1055.348877	9210.458984
0.000000	1056.667603	9119.250000
0.000000	1057.986328	9098.822266
0.000000	1059.305054	9141.979492
0.000000	1060.623779	9236.912109
0.000000	1061.942505	9200.235352
0.000000	1063.261230	9320.814453
0.000000	1064.579956	9351.702148
0.000000	1065.898682	9267.854492
0.000000	1067.217407	9162.389648
0.000000	1068.536133	9176.050781
0.000000	1069.854858	9329.579102
0.000000	1071.173584	9296.388672
0.000000	1072.492310	9389.972656
0.000000	1073.811035	9383.823242
0.000000	1075.129761	9262.772461
0.000000	1076.448486	9373.040039
0.000000	1077.767212	9386.340820
0.000000	1079.085938	9473.572266
0.000000	1080.404663	9538.009766
0.000000	1081.723389	9447.592773
0.000000	1083.042114	9448.807617
0.000000	1084.360840	9582.489258
0.000000	1085.679565	9632.908203
0.000000	1086.998291	9503.501953
0.000000	1088.317017	9542.184570
0.000000	1089.635742	9632.310547
0.000000	1090.954468	9645.583984
0.000000	1092.273193	9719.713867
0.000000	1093.591919	9743.192383
0.000000	1094.910645	9654.838867
0.000000	1096.229370	9645.358398
0.000000	1097.548096	9675.427734
0.000000	1098.866821	9517.672852
0.000000	1100.185547	9641.322266
0.000000	1101.504272	9737.836914
0.000000	1102.822998	9680.809570
0.000000	1104.141724	9764.904297
0.000000	1105.460449	9755.185547
0.000000	1106.779175	9765.879883
0.000000	1108.097900	9809.309570
0.000000	1109.416626	9727.642578
0.000000	1110.735352	9718.052734
0.000000	1112.054077	9855.756836
0.000000	1113.372803	9807.700195
0.000000	1114.691528	9801.935547
0.000000	1116.010254	9878.234375
0.000000	1117.328979	9839.942383
0.000000	1118.647705	9878.961914
0.000000	1119.966431	9845.111328
0.000000	1121.285156	9807.745117
0.000000	1122.603882	9870.628906
0.000000	1123.922607	9896.169922
0.000000	1125.241333	9949.699219
0.000000	1126.560059	9889.738281
0.000000	1127.878784	9849.317383
0.000000	1129.197510	9755.282227
0.000000	1130.516235	9856.806641
0.000000	1131.834961	9943.900391
0.000000	1133.153687	9976.522461
0.000000	1134.472412	9914.703125
0.000000	1135.791138	9886.923828
0.000000	1137.109863	9962.372070
0.000000	1138.428589	9953.458008
0.000000	1139.747314	9975.855469
0.000000	1141.066040	10050.989258
0.000000	1142.384766	9951.107422
0.000000	1143.703491	9897.860352
0.000000	1145.022217	9956.503906
0.000000	1146.340942	10103.833984
0.000000	1147.659668	10107.627930
0.000000	1148.978394	10056.409180
0.000000	1150.297119	10061.821289
0.000000	1151.615845	10104.598633
0.000000	1152.934570	10198.371094
0.000000	1154.253296	10167.915039
0.000000	1155.572021	10199.079102
0.000000	1156.890747	10108.181641
0.000000	1158.209473	10095.212891
0.000000	1159.528198	9961.834961
0.000000	1160.846924	10030.685547
0.000000	1162.165649	10105.798828
0.000000	1163.484375	10090.519531
0.000000	1164.803101	10133.662109
0.000000	1166.121826	10291.510742
0.000000	1167.440552	10374.102539
0.000000	1168.759277	10314.334961
0.000000	1170.078003	10431.439453
0.000000	1171.396729	10304.086914
0.000000	1172.715454	10208.533203
0.000000	1174.034180	10360.542969
