Unnamed: 1	#Wave	Unnamed: 3	#Intensity
699.292969	1929.100586		
700.611694	1940.320923		
701.93042	1977.642578		
703.249146	1970.822388		
704.567871	1946.000732		
705.886597	1912.339844		
707.205322	1878.048828		
708.524048	1951.27417		
709.842773	1920.654907		
711.161499	1926.547852		
712.480225	1916.286377		
713.79895	1949.008057		
715.117676	1983.174438		
716.436401	1952.221191		
717.755127	1932.555176		
719.073853	1951.182373		
720.392578	1964.723999		
721.711304	1976.675537		
723.030029	1942.17981		
724.348755	1931.010132		
725.66748	1977.550781		
726.986206	1972.066284		
728.304932	1965.317261		
729.623657	1994.685181		
730.942383	1983.759766		
732.261108	1987.281738		
733.579834	2003.981567		
734.89856	2011.77063		
736.217285	2002.578735		
737.536011	1980.242676		
738.854736	2008.844971		
740.173462	2007.679565		
741.492188	2001.886475		
742.810913	1983.063477		
744.129639	1982.74353		
745.448364	2016.719604		
746.76709	1990.190918		
748.085815	2010.356812		
749.404541	2043.371094		
750.723267	2041.684448		
752.041992	2016.029541		
753.360718	2003.366943		
754.679443	2021.896606		
755.998169	2042.728638		
757.316895	2008.946167		
758.63562	1973.727295		
759.954346	2039.692139		
761.273071	2039.503906		
762.591797	2028.31958		
763.910522	2046.980469		
765.229248	2046.593628		
766.547974	1998.664307		
767.866699	2065.950195		
769.185425	2069.497803		
770.50415	2069.783691		
771.822876	2061.456787		
773.141602	2032.376099		
774.460327	2001.404419		
775.779053	2017.642822		
777.097778	2082.318115		
778.416504	2015.211304		
779.735229	2062.738281		
781.053955	2045.540405		
782.372681	2027.13208		
783.691406	2047.134399		
785.010132	2071.497559		
786.328857	2098.895508		
787.647583	2051.977539		
788.966309	2114.761475		
790.285034	2124.736816		
791.60376	2085.237305		
792.922485	2070.842285		
794.241211	2107.003418		
795.559937	2136.591797		
796.878662	2120.04248		
798.197388	2060.085205		
799.516113	2076.787109		
800.834839	2103.385986		
802.153564	2131.272461		
803.47229	2148.616455		
804.791016	2145.140137		
806.109741	2130.517822		
807.428467	2130.859131		
808.747192	2087.169189		
810.065918	2108.095947		
811.384644	2136.595703		
812.703369	2147.182861		
814.022095	2138.920898		
815.34082	2122.317139		
816.659546	2112.047363		
817.978271	2147.011475		
819.296997	2129.469238		
820.615723	2143.588135		
821.934448	2187.721191		
823.253174	2179.055908		
824.571899	2154.856934		
825.890625	2194.592773		
827.209351	2196.628906		
828.528076	2092.834717		
829.846802	2142.766113		
831.165527	2179.408691		
832.484253	2142.276123		
833.802979	2162.094482		
835.121704	2223.023926		
836.44043	2210.649658		
837.759155	2237.578857		
839.077881	2163.977051		
840.396606	2172.848877		
841.715332	2214.077393		
843.034058	2199.38501		
844.352783	2184.808594		
845.671509	2208.239014		
846.990234	2222.83667		
848.30896	2185.566406		
849.627686	2219.35791		
850.946411	2183.762451		
852.265137	2152.595215		
853.583862	2125.735352		
854.902588	2157.242188		
856.221313	2215.978027		
857.540039	2209.621094		
858.858765	2146.381836		
860.17749	2133.607178		
861.496216	2163.721191		
862.814941	2231.555664		
864.133667	2247.27002		
865.452393	2271.674316		
866.771118	2262.17627		
868.089844	2188.454346		
869.408569	2233.107666		
870.727295	2199.853027		
872.046021	2234.8125		
873.364746	2285.124268		
874.683472	2259.885254		
876.002197	2242.612061		
877.320923	2260.907227		
878.639648	2257.533447		
879.958374	2212.925049		
881.2771	2293.222412		
882.595825	2256.952881		
883.914551	2279.235352		
885.233276	2228.835449		
886.552002	2260.224365		
887.870728	2297.10376		
889.189453	2272.210938		
890.508179	2297.217529		
891.826904	2339.54126		
893.14563	2369.303955		
894.464355	2338.653809		
895.783081	2327.44873		
897.101807	2316.789307		
898.420532	2304.691162		
899.739258	2312.29126		
901.057983	2337.939697		
902.376709	2328.352295		
903.695435	2334.619629		
905.01416	2340.897461		
906.332886	2318.857178		
907.651611	2354.293945		
908.970337	2360.540771		
910.289063	2322.123535		
911.607788	2317.505859		
912.926514	2379.106445		
914.245239	2348.323486		
915.563965	2313.249023		
916.88269	2286.119873		
918.201416	2337.206055		
919.520142	2372.921875		
920.838867	2391.856934		
922.157593	2395.478027		
923.476318	2366.205078		
924.795044	2342.719238		
926.11377	2329.768066		
927.432495	2373.406006		
928.751221	2386.813965		
930.069946	2377.593506		
931.388672	2378.193604		
932.707397	2374.221191		
934.026123	2343.611084		
935.344849	2318.847412		
936.663574	2375.332031		
937.9823	2363.834229		
939.301025	2338.421875		
940.619751	2372.012207		
941.938477	2387.733154		
943.257202	2378.311279		
944.575928	2372.10498		
945.894653	2361.857666		
947.213379	2336.536865		
948.532104	2469.879639		
949.85083	2409.139404		
951.169556	2387.659668		
952.488281	2389.907715		
953.807007	2393.863037		
955.125732	2383.994141		
956.444458	2387.824219		
957.763184	2428.107666		
959.081909	2453.379639		
960.400635	2396.029785		
961.71936	2369.535889		
963.038086	2414.940186		
964.356812	2401.656982		
965.675537	2430.778809		
966.994263	2442.461426		
968.312988	2409.175293		
969.631714	2386.078613		
970.950439	2378.838623		
972.269165	2436.119873		
973.587891	2493.496094		
974.906616	2445.611084		
976.225342	2421.200439		
977.544067	2476.291748		
978.862793	2520.157227		
980.181519	2485.799072		
981.500244	2427.476807		
982.81897	2441.222412		
984.137695	2470.63916		
985.456421	2452.995605		
986.775146	2456.961182		
988.093872	2487.875977		
989.412598	2486.597168		
990.731323	2497.970215		
992.050049	2513.182861		
993.368774	2491.436768		
994.6875	2474.969971		
996.006226	2482.834473		
997.324951	2557.122314		
998.643677	2486.934326		
999.962402	2515.469482		
1001.281128	2508.077881		
1002.599854	2491.014648		
1003.918579	2506.456299		
1005.237305	2531.589111		
1006.55603	2519.709229		
1007.874756	2465.696533		
1009.193481	2500.873779		
1010.512207	2528.821777		
1011.830933	2551.412598		
1013.149658	2541.438232		
1014.468384	2561.863525		
1015.787109	2524.705322		
1017.105835	2466.22583		
1018.424561	2520.384277		
1019.743286	2536.912842		
1021.062012	2570.348633		
1022.380737	2558.634033		
1023.699463	2533.397705		
1025.018188	2515.868408		
1026.336914	2542.833008		
1027.65564	2560.840332		
1028.974365	2562.358154		
1030.293091	2568.307373		
1031.611816	2556.80249		
1032.930542	2562.07373		
1034.249268	2510.785156		
1035.567993	2600.172119		
1036.886719	2569.062744		
1038.205444	2563.682373		
1039.52417	2542.704102		
1040.842896	2558.045654		
1042.161621	2585.412354		
1043.480347	2573.447754		
1044.799072	2650.455566		
1046.117798	2543.919434		
1047.436523	2529.061035		
1048.755249	2558.980957		
1050.073975	2508.499268		
1051.3927	2561.015137		
1052.711426	2596.336182		
1054.030151	2609.231689		
1055.348877	2628.298828		
1056.667603	2598.510742		
1057.986328	2608.207031		
1059.305054	2640.471436		
1060.623779	2634.774658		
1061.942505	2612.621094		
1063.26123	2622.112305		
1064.579956	2624.491211		
1065.898682	2631.620117		
1067.217407	2627.023193		
1068.536133	2622.959229		
1069.854858	2667.854004		
1071.173584	2681.538086		
1072.49231	2617.566162		
1073.811035	2662.548096		
1075.129761	2685.658936		
1076.448486	2668.946045		
1077.767212	2646.833984		
1079.085938	2627.268555		
1080.404663	2600.103027		
1081.723389	2598.546387		
1083.042114	2654.585938		
1084.36084	2672.07959		
1085.679565	2667.860352		
1086.998291	2660.591309		
1088.317017	2675.551758		
1089.635742	2697.854004		
1090.954468	2658.121826		
1092.273193	2657.483154		
1093.591919	2674.145752		
1094.910645	2684.03833		
1096.22937	2717.504395		
1097.548096	2666.577148		
1098.866821	2675.144287		
1100.185547	2613.76123		
1101.504272	2714.822754		
1102.822998	2672.933838		
1104.141724	2735.93042		
1105.460449	2714.560059		
1106.779175	2706.9646		
1108.0979	2747.313477		
1109.416626	2701.669678		
1110.735352	2657.951904		
1112.054077	2662.38501		
1113.372803	2786.993652		
1114.691528	2700.101318		
1116.010254	2699.073486		
1117.328979	2714.310303		
1118.647705	2721.079346		
1119.966431	2737.70166		
1121.285156	2757.055176		
1122.603882	2749.717285		
1123.922607	2730.820801		
1125.241333	2764.997559		
1126.560059	2775.66748		
1127.878784	2766.779541		
1129.19751	2750.645508		
1130.516235	2793.202393		
1131.834961	2751.191162		
1133.153687	2734.109619		
1134.472412	2791.206299		
1135.791138	2781.5271		
1137.109863	2703.147217		
1138.428589	2755.714111		
1139.747314	2716.872559		
1141.06604	2763.495361		
1142.384766	2729.584717		
1143.703491	2854.421143		
1145.022217	2785.258301		
1146.340942	2741.281982		
1147.659668	2762.270996		
1148.978394	2786.089111		
1150.297119	2768.551514		
1151.615845	2759.438965		
1152.93457	2827.376465		
1154.253296	2816.903076		
1155.572021	2820.339844		
1156.890747	2751.765625		
1158.209473	2807.902832		
1159.528198	2805.470703		
1160.846924	2833.132324		
1162.165649	2820.725342		
1163.484375	2776.539063		
1164.803101	2775.888184		
1166.121826	2823.36084		
1167.440552	2843.237549		
1168.759277	2802.172119		
1170.078003	2769.735352		
1171.396729	2837.871582		
1172.715454	2840.901611		
1174.03418	2830.441406		
1175.352905	2790.870361		
1176.671631	2784.492188		
1177.990356	2850.827148		
1179.309082	2869.990723		
1180.627808	2807.895264		
1181.946533	2804.615479		
1183.265259	2790.248535		
1184.583984	2833.602783		
1185.90271	2823.001953		
1187.221436	2903.016357		
1188.540161	2828.120605		
1189.858887	2830.301514		
1191.177612	2869.263672		
1192.496338	2892.651367		
1193.815063	2904.914551		
1195.133789	2886.523438		
1196.452515	2852.404785		
1197.77124	2891.304443		
1199.089966	2881.366455		
1200.408691	2982.412109		
1201.727417	2881.512939		
1203.046143	2947.921143		
1204.364868	2855.264404		
1205.683594	2913.855469		
1207.002319	2942.819092		
1208.321045	2972.773926		
1209.639771	2967.947021		
1210.958496	2895.041016		
1212.277222	2873.547852		
1213.595947	2867.110107		
1214.914673	2935.915283		
1216.233398	2904.572266		
1217.552124	2936.638428		
1218.87085	2950.254883		
1220.189575	2928.171631		
1221.508301	2926.035645		
1222.827026	2958.716309		
1224.145752	2926.750488		
1225.464478	2873.021729		
1226.783203	2923.828613		
1228.101929	2999.23291		
1229.420654	2924.047119		
1230.73938	2945.350586		
1232.058105	3028.026611		
1233.376831	2881.404053		
1234.695557	2935.237305		
1236.014282	2981.266846		
1237.333008	2987.523193		
1238.651733	2975.38208		
1239.970459	2984.115723		
1241.289185	2980.765137		
1242.60791	2950.834961		
1243.926636	2952.304199		
1245.245361	2995.321289		
1246.564087	3019.471924		
1247.882813	2973.937988		
1249.201538	2985.660645		
1250.520264	2973.015625		
1251.838989	2932.771729		
1253.157715	2966.742188		
1254.47644	2995.797852		
1255.795166	3005.578613		
1257.113892	3080.883057		
1258.432617	3087.801758		
1259.751343	2955.645508		
1261.070068	2945.540283		
1262.388794	3070.156738		
1263.70752	3091.71582		
1265.026245	2907.087158		
1266.344971	3009.147217		
1267.663696	3069.635986		
1268.982422	3015.863281		
1270.301147	3038.947021		
1271.619873	3056.531006		
1272.938599	3057.314453		
1274.257324	3043.207031		
1275.57605	3026.556396		
1276.894775	3033.550049		
1278.213501	3038.380859		
1279.532227	3031.776855		
1280.850952	3123.597168		
1282.169678	3036.978516		
1283.488403	3000.216309		
1284.807129	3048.650879		
1286.125854	3078.366211		
1287.44458	3074.893066		
1288.763306	3069.020508		
1290.082031	3037.317383		
1291.400757	3040.136963		
1292.719482	3066.768311		
1294.038208	3042.629639		
1295.356934	3040.713623		
1296.675659	3141.532227		
1297.994385	3113.183838		
1299.31311	3052.353271		
1300.631836	3104.890869		
1301.950562	3121.848389		
1303.269287	3077.435059		
1304.588013	3048.750488		
1305.906738	3158.80835		
1307.225464	3192.080811		
1308.544189	3120.431641		
1309.862915	3107.862793		
1311.181641	3143.796631		
1312.500366	3146.784912		
