Unnamed: 1	#Wave	Unnamed: 3	#Intensity
699.292969	3360.842285		
700.611694	3358.037109		
701.93042	3362.725586		
703.249146	3366.978027		
704.567871	3404.133545		
705.886597	3440.988281		
707.205322	3418.714111		
708.524048	3403.584229		
709.842773	3481.448242		
711.161499	3534.98877		
712.480225	3460.791016		
713.79895	3438.919922		
715.117676	3477.724121		
716.436401	3496.000732		
717.755127	3579.538818		
719.073853	3492.736328		
720.392578	3515.375732		
721.711304	3469.070068		
723.030029	3453.331787		
724.348755	3508.562012		
725.66748	3560.718018		
726.986206	3505.178711		
728.304932	3548.114014		
729.623657	3500.064941		
730.942383	3518.21875		
732.261108	3522.582275		
733.579834	3505.58252		
734.89856	3480.988037		
736.217285	3468.961182		
737.536011	3587.036621		
738.854736	3573.46582		
740.173462	3555.10376		
741.492188	3560.099121		
742.810913	3557.537354		
744.129639	3532.472412		
745.448364	3524.724854		
746.76709	3613.416992		
748.085815	3659.361328		
749.404541	3566.935059		
750.723267	3533.889404		
752.041992	3583.977051		
753.360718	3617.544189		
754.679443	3592.752441		
755.998169	3599.659424		
757.316895	3571.809814		
758.63562	3586.766602		
759.954346	3561.105957		
761.273071	3608.212891		
762.591797	3623.892822		
763.910522	3601.271484		
765.229248	3632.015625		
766.547974	3641.211182		
767.866699	3651.765625		
769.185425	3707.021973		
770.50415	3672.250977		
771.822876	3649.737305		
773.141602	3638.325439		
774.460327	3608.469238		
775.779053	3596.032471		
777.097778	3563.715576		
778.416504	3615.506348		
779.735229	3628.691162		
781.053955	3614.205566		
782.372681	3681.462891		
783.691406	3746.149658		
785.010132	3669.129639		
786.328857	3607.61499		
787.647583	3757.110352		
788.966309	3683.319336		
790.285034	3771.247559		
791.60376	3751.7146		
792.922485	3690.974609		
794.241211	3722.706299		
795.559937	3788.094971		
796.878662	3721.142578		
798.197388	3763.370117		
799.516113	3735.218262		
800.834839	3741.902832		
802.153564	3738.898682		
803.47229	3724.533691		
804.791016	3745.483643		
806.109741	3813.042725		
807.428467	3773.308838		
808.747192	3815.990723		
810.065918	3811.477051		
811.384644	3845.502441		
812.703369	3854.585449		
814.022095	3808.915527		
815.34082	3756.197998		
816.659546	3758.511719		
817.978271	3787.968262		
819.296997	3875.481689		
820.615723	3806.208252		
821.934448	3803.862549		
823.253174	3889.682129		
824.571899	3936.158447		
825.890625	3869.258301		
827.209351	3829.79126		
828.528076	3810.154297		
829.846802	3911.614502		
831.165527	3837.705566		
