Unnamed: 1	#Wave	Unnamed: 3	#Intensity
699.292969	4026.161865		
700.611694	3978.475586		
701.93042	3978.293945		
703.249146	4017.634277		
704.567871	4032.060059		
705.886597	3997.966309		
707.205322	3989.325928		
708.524048	4168.293457		
709.842773	4095.849854		
711.161499	4156.080078		
712.480225	4091.119629		
713.79895	4051.719727		
715.117676	4071.222412		
716.436401	4069.681641		
717.755127	4066.965332		
719.073853	4014.061523		
720.392578	4079.521729		
721.711304	4099.01416		
723.030029	4100.725098		
724.348755	4097.021484		
725.66748	4111.933105		
726.986206	4191.868164		
728.304932	4154.395508		
729.623657	4059.444824		
730.942383	4148.30957		
732.261108	4202.001465		
733.579834	4198.822266		
734.89856	4176.148438		
736.217285	4142.62793		
737.536011	4191.429688		
738.854736	4185.025391		
740.173462	4183.380371		
741.492188	4199.128418		
742.810913	4152.850098		
744.129639	4112.321289		
745.448364	4173.282715		
746.76709	4183.276367		
748.085815	4161.257813		
749.404541	4167.406738		
750.723267	4169.160156		
752.041992	4207.942871		
753.360718	4217.460938		
754.679443	4199.037598		
755.998169	4283.764648		
757.316895	4291.552734		
758.63562	4253.737305		
759.954346	4191.285645		
761.273071	4246.354492		
762.591797	4275.393066		
763.910522	4259.54248		
765.229248	4296.791992		
766.547974	4255.52832		
767.866699	4257.631836		
769.185425	4261.014648		
770.50415	4297.352539		
771.822876	4325.788086		
773.141602	4330.786133		
774.460327	4301.410645		
775.779053	4239.879883		
777.097778	4323.500977		
778.416504	4280.928711		
779.735229	4305.746582		
781.053955	4309.240723		
782.372681	4288.098145		
783.691406	4311.114746		
785.010132	4383.899414		
786.328857	4341.189453		
787.647583	4383.408691		
788.966309	4314.595703		
790.285034	4321.734375		
791.60376	4343.257813		
792.922485	4399.000488		
794.241211	4465.333496		
795.559937	4437.879883		
796.878662	4316.60498		
798.197388	4422.094727		
799.516113	4393.117676		
800.834839	4404.463379		
802.153564	4468.185059		
803.47229	4506.723633		
804.791016	4485.032715		
806.109741	4468.865234		
807.428467	4455.172363		
808.747192	4380.416504		
810.065918	4430.427734		
811.384644	4419.938965		
812.703369	4410.881348		
814.022095	4452.958984		
815.34082	4507.001953		
816.659546	4509.4375		
817.978271	4476.976074		
819.296997	4450.031738		
820.615723	4534.687988		
821.934448	4567.234375		
823.253174	4535.177246		
824.571899	4500.677734		
825.890625	4524.715332		
827.209351	4614.442871		
828.528076	4573.234375		
829.846802	4477.58252		
831.165527	4513.162109		
832.484253	4563.605469		
833.802979	4547.582031		
835.121704	4532.64209		
836.44043	4592.240234		
837.759155	4571.471191		
839.077881	4535.94873		
840.396606	4589.729004		
841.715332	4552.507813		
843.034058	4572.04834		
844.352783	4627.879395		
845.671509	4636.730469		
846.990234	4591.608398		
848.30896	4593.784668		
849.627686	4578.527832		
850.946411	4565.987793		
852.265137	4607.952637		
853.583862	4608.868164		
854.902588	4575.275391		
856.221313	4570.700195		
857.540039	4623.173828		
858.858765	4669.854492		
860.17749	4679.350586		
861.496216	4616.885742		
862.814941	4687.408203		
864.133667	4664.359863		
865.452393	4599.860352		
866.771118	4574.365723		
868.089844	4573.995605		
869.408569	4566.644043		
870.727295	4669.681152		
872.046021	4614.980957		
873.364746	4630.107422		
874.683472	4710.962402		
876.002197	4696.850098		
877.320923	4637.063477		
878.639648	4638.737305		
879.958374	4640.964844		
881.2771	4721.992188		
882.595825	4747.665527		
883.914551	4731.333496		
885.233276	4811.657715		
886.552002	4794.51709		
887.870728	4691.95166		
889.189453	4691.640137		
890.508179	4844.747559		
891.826904	4794.499512		
893.14563	4723.274414		
894.464355	4803.758789		
895.783081	4770.466797		
897.101807	4838.697754		
898.420532	4883.569336		
899.739258	4859.32666		
901.057983	4884.996582		
902.376709	4903.591309		
903.695435	4782.112793		
905.01416	4769.016602		
906.332886	4833.327637		
907.651611	4886.43457		
908.970337	4896.713867		
910.289063	4900.021484		
911.607788	4931.673828		
912.926514	4971.585449		
914.245239	4984.470215		
915.563965	4963.115234		
916.88269	4809.757813		
918.201416	4934.265625		
919.520142	4921.461914		
920.838867	4950.5625		
922.157593	5054.461426		
923.476318	4990.212891		
924.795044	4894.84668		
926.11377	4883.788086		
927.432495	4904.645508		
928.751221	4957.612305		
930.069946	5029.021973		
931.388672	5015.861328		
932.707397	5002.404785		
934.026123	5014.336914		
935.344849	4930.910645		
936.663574	4890.845703		
937.9823	5007.475098		
939.301025	4959.998047		
940.619751	5003.280762		
941.938477	5019.606934		
943.257202	4996.777832		
944.575928	4981.900391		
945.894653	5006.350098		
947.213379	5046.126953		
948.532104	5019.63623		
949.85083	5020.448242		
951.169556	5025.31543		
952.488281	5038.737305		
953.807007	5117.699707		
955.125732	5110.608398		
956.444458	5038.361328		
957.763184	5038.983887		
959.081909	5054.276367		
960.400635	5041.076172		
961.71936	5079.226074		
963.038086	5026.844727		
964.356812	5035.439453		
965.675537	5125.491699		
966.994263	5124.461426		
968.312988	5065.987305		
969.631714	5070.868652		
970.950439	5001.38623		
972.269165	5026.342773		
973.587891	5066.144043		
974.906616	5069.976563		
976.225342	5131.217285		
977.544067	5186.585449		
978.862793	5144.297852		
980.181519	5072.986328		
981.500244	5072.275391		
982.81897	5060.508789		
984.137695	5081.288086		
985.456421	5122.711426		
986.775146	5228.992676		
988.093872	5211.987305		
989.412598	5163.062988		
990.731323	5105.240234		
992.050049	5156.834961		
993.368774	5294.829102		
994.6875	5234.714844		
996.006226	5271.666504		
997.324951	5341.882813		
998.643677	5296.800781		
999.962402	5246.625977		
1001.281128	5211.01709		
1002.599854	5226.40625		
1003.918579	5267.153809		
1005.237305	5276.932129		
1006.55603	5260.15625		
1007.874756	5300.661133		
1009.193481	5417.94873		
1010.512207	5383.208008		
1011.830933	5293.45752		
1013.149658	5235.810059		
1014.468384	5269.714355		
1015.787109	5321.777344		
1017.105835	5349.724121		
1018.424561	5367.237793		
1019.743286	5314.19043		
1021.062012	5391.314941		
1022.380737	5323.946777		
1023.699463	5338.850098		
1025.018188	5301.895996		
1026.336914	5396.640625		
1027.65564	5445.803711		
1028.974365	5388.728516		
1030.293091	5346.746094		
1031.611816	5343.36377		
1032.930542	5375.108398		
1034.249268	5412.480469		
1035.567993	5365.73877		
1036.886719	5309.732422		
1038.205444	5370.337402		
1039.52417	5439.394043		
1040.842896	5439.571289		
1042.161621	5398.360352		
1043.480347	5365.699707		
1044.799072	5345.208496		
1046.117798	5395.123535		
1047.436523	5403.63916		
1048.755249	5357.577148		
1050.073975	5419.190918		
1051.3927	5408.916504		
1052.711426	5404.94873		
1054.030151	5425.409668		
1055.348877	5418.206543		
1056.667603	5405.397461		
1057.986328	5428.946289		
1059.305054	5352.23291		
1060.623779	5538.456543		
1061.942505	5495.744629		
1063.26123	5483.723633		
1064.579956	5438.364258		
1065.898682	5481.666016		
1067.217407	5522.775879		
1068.536133	5475.181152		
1069.854858	5493.677246		
1071.173584	5547.17041		
1072.49231	5433.030762		
1073.811035	5484.617188		
1075.129761	5534.852539		
1076.448486	5537.024902		
1077.767212	5570.895508		
1079.085938	5559.268555		
1080.404663	5567.192383		
1081.723389	5610.823242		
1083.042114	5576.181641		
1084.36084	5626.304199		
1085.679565	5618.459473		
1086.998291	5514.593262		
1088.317017	5559.371094		
1089.635742	5702.38916		
1090.954468	5754.963379		
1092.273193	5672.442383		
1093.591919	5622.000977		
1094.910645	5687.400391		
1096.22937	5737.581543		
1097.548096	5706.80127		
1098.866821	5740.617188		
1100.185547	5664.280273		
1101.504272	5769.062988		
1102.822998	5756.485352		
1104.141724	5742.209961		
1105.460449	5755.470703		
1106.779175	5783.534668		
1108.0979	5789.087891		
1109.416626	5762.921387		
1110.735352	5746.787598		
1112.054077	5697.318359		
1113.372803	5820.871582		
1114.691528	5654.350098		
1116.010254	5659.159668		
1117.328979	5621.185547		
1118.647705	5694.522461		
1119.966431	5783.484375		
1121.285156	5770.85791		
1122.603882	5751.208496		
1123.922607	5823.318848		
1125.241333	5796.255371		
1126.560059	5767.92627		
1127.878784	5703.473633		
1129.19751	5772.276367		
1130.516235	5816.32959		
1131.834961	5883.615723		
1133.153687	5893.774902		
1134.472412	5878.968262		
1135.791138	5873.438477		
1137.109863	5866.147461		
1138.428589	5840.461426		
1139.747314	5721.437012		
1141.06604	5879.712891		
1142.384766	5804.13916		
1143.703491	5783.744629		
1145.022217	5814.395996		
1146.340942	5789.921875		
1147.659668	5834.005859		
1148.978394	5877.620605		
1150.297119	5908.026855		
1151.615845	5926.709961		
1152.93457	5795.603516		
1154.253296	5843.483398		
1155.572021	5794.40625		
1156.890747	5789.081543		
1158.209473	5795.094727		
1159.528198	5855.342285		
1160.846924	5855.44043		
1162.165649	5853.55957		
1163.484375	5934.754883		
1164.803101	5957.34668		
1166.121826	5846.230957		
1167.440552	5858.151367		
1168.759277	5955.829102		
1170.078003	5867.285156		
1171.396729	5880.84082		
1172.715454	6013.079102		
1174.03418	5903.250488		
1175.352905	5939.990723		
1176.671631	5963.693848		
1177.990356	5971.624023		
1179.309082	6014.760742		
1180.627808	6023.012695		
1181.946533	5964.19043		
1183.265259	5945.274902		
1184.583984	6007.826172		
1185.90271	5981.937012		
1187.221436	6021.005859		
1188.540161	5999.165527		
1189.858887	5956.032715		
1191.177612	5984.882813		
1192.496338	6038.875977		
1193.815063	6091.068359		
1195.133789	6102.836426		
1196.452515	6052.384277		
1197.77124	6037.207031		
1199.089966	6042.972168		
1200.408691	6129.144531		
1201.727417	6177.679199		
1203.046143	6115.616699		
1204.364868	6154.877441		
1205.683594	6155.053711		
1207.002319	6086.516113		
1208.321045	6112.129395		
1209.639771	6156.208008		
1210.958496	6112.95166		
1212.277222	6101.569824		
1213.595947	6152.440918		
1214.914673	6286.15625		
1216.233398	6194.893555		
1217.552124	6205.071289		
1218.87085	6191.14502		
1220.189575	6313.408203		
1221.508301	6231.150391		
1222.827026	6185.511719		
1224.145752	6181.638184		
1225.464478	6189.677734		
1226.783203	6258.304688		
